Problem     bcsstk02
  (28,12)       2.771037829680000e-02
  (29,12)      -1.109872833770000e-01
  (30,12)       7.442597898530000e-02
  (31,12)      -1.109872833770000e-01
  (32,12)       2.771037829680000e-02
  (33,12)       7.442597898530000e-02
  (34,12)       3.372379168190000e-01
  (35,12)       3.372379168190000e-01
  (36,12)       7.970398217760000e-02
  (37,12)       1.520972258250000e-02
  (38,12)       1.520972258250000e-02
  (39,12)      -6.377437280280000e-03
  (40,12)      -2.367389860050000e-03
  (41,12)       5.534955989940000e-03
  (42,12)       6.176192994930000e-05
  (43,12)       5.534955989940000e-03
  (44,12)      -2.367389860050000e-03
  (45,12)       6.176192994930000e-05
  (46,12)      -7.649757092730000e-02
  (47,12)      -7.649757092730000e-02
  (48,12)      -3.086513639710000e-02
  (49,12)       1.553561124690000e-03
  (50,12)       1.553561124690000e-03
  (51,12)       4.104359855840000e-03
  (52,12)      -1.261216519980000e-03
  (53,12)      -1.261216519980000e-03
  (54,12)       9.956926286520001e-04
  (55,12)       1.051514852230000e-03
  (56,12)      -1.319645625460000e-03
  (57,12)       2.496396614400000e-03
  (58,12)      -1.319645625460000e-03
  (59,12)       1.051514852230000e-03
  (60,12)       2.496396614400000e-03
  (61,12)       7.784835880720000e-03
  (62,12)       7.784835880720000e-03
  (63,12)       4.555789114550000e-03
  (64,12)       1.031771195270000e-03
  (65,12)       1.031771195270000e-03
  (66,12)      -2.201836123190000e-03
   (1,13)      -5.943811290680000e+01
   (2,13)      -3.860594288730000e+01
   (3,13)      -3.885572617920000e+02
   (4,13)      -1.066005982830000e+03
   (5,13)       7.052258676770001e+01
   (6,13)       7.103893351390000e+02
   (7,13)      -5.378107726040000e+00
   (8,13)       7.141798369270001e+01
   (9,13)      -4.747600200040000e+01
  (10,13)      -2.159700919300000e-02
  (11,13)      -1.365640535770000e-01
  (12,13)       2.370892051440000e-01
  (13,13)       4.392026311410000e+03
  (14,13)       6.604927291160000e+02
  (15,13)       9.931755938130000e+02
  (16,13)      -1.585351607170000e+03
  (17,13)      -7.407732317390000e-01
  (18,13)      -3.392655103030000e-02
  (19,13)      -1.782333672100000e+00
  (20,13)       4.750929941910000e-01
  (21,13)       5.475353581520000e-02
  (22,13)      -5.606487095320000e+02
  (23,13)      -5.607216603310000e+02
  (24,13)      -7.478325989800000e-02
  (25,13)      -5.772879543660000e+01
  (26,13)      -3.886991190710000e+01
  (27,13)      -3.872248758830000e+02
  (28,13)      -1.062427262510000e+03
  (29,13)      -8.213913175920000e+01
  (30,13)      -8.161603348760000e+02
  (31,13)      -7.007610263780000e+00
  (32,13)      -8.104733504610000e+01
  (33,13)      -6.263457450420000e+01
  (34,13)      -3.624381287530000e-03
  (35,13)      -1.956857582310000e-01
  (36,13)      -1.961870004050000e-01
  (37,13)       6.653384779950000e+00
  (38,13)      -9.722131370140000e-02
  (39,13)      -1.154252147680000e+00
  (40,13)       4.612138064070000e-01
  (41,13)       1.406336939690000e-01
  (42,13)       1.628960170160000e-01
  (43,13)       5.365303725560000e-01
  (44,13)       9.451926198040000e-02
  (45,13)      -8.398611861810000e-02
  (46,13)      -4.396969912950000e-02
  (47,13)      -3.372216498930000e-01
  (48,13)      -1.776233415720000e-01
  (49,13)      -7.408940960440000e-02
  (50,13)      -1.148229016020000e-01
  (51,13)       1.429882728990000e-01
  (52,13)      -7.130250804340000e-01
  (53,13)       2.446857032810000e-02
  (54,13)       2.092585152260000e-01
  (55,13)      -1.608891547060000e-01
  (56,13)       4.034916285880000e-03
  (57,13)       1.129733742160000e-01
  (58,13)      -1.679468543220000e-01
  (59,13)       1.028998955550000e-01
  (60,13)       5.402869978090000e-02
  (61,13)      -3.874985208350000e-02
  (62,13)       4.759082990230000e-02
  (63,13)       8.124520947819999e-03
  (64,13)      -1.713164930500000e-02
  (65,13)      -8.651946728830000e-02
  (66,13)      -7.799256131170000e-02
   (1,14)      -3.860594288730000e+01
   (2,14)      -5.943811290680000e+01
   (3,14)      -3.885572617920000e+02
   (4,14)       7.141798369270001e+01
   (5,14)      -5.378107726040000e+00
   (6,14)      -4.747600200040000e+01
   (7,14)       7.052258676770001e+01
   (8,14)      -1.066005982830000e+03
   (9,14)       7.103893351390000e+02
  (10,14)      -1.365640535770000e-01
  (11,14)      -2.159700919300000e-02
  (12,14)       2.370892051440000e-01
  (13,14)       6.604927291160000e+02
  (14,14)       4.392026311410000e+03
  (15,14)       9.931755938130000e+02
  (16,14)       4.750929941910000e-01
  (17,14)      -1.782333672100000e+00
  (18,14)       5.475353581520000e-02
  (19,14)      -7.407732317390000e-01
  (20,14)      -1.585351607170000e+03
  (21,14)      -3.392655103030000e-02
  (22,14)      -5.607216603310000e+02
  (23,14)      -5.606487095320000e+02
  (24,14)      -7.478325989800000e-02
  (25,14)      -3.886991190710000e+01
  (26,14)      -5.772879543660000e+01
  (27,14)      -3.872248758830000e+02
  (28,14)      -8.104733504610000e+01
  (29,14)      -7.007610263780000e+00
  (30,14)      -6.263457450420000e+01
  (31,14)      -8.213913175920000e+01
  (32,14)      -1.062427262510000e+03
  (33,14)      -8.161603348760000e+02
  (34,14)      -1.956857582310000e-01
  (35,14)      -3.624381287530000e-03
  (36,14)      -1.961870004050000e-01
  (37,14)      -9.722131370140000e-02
  (38,14)       6.653384779950000e+00
  (39,14)      -1.154252147680000e+00
  (40,14)       9.451926198040000e-02
  (41,14)       5.365303725560000e-01
  (42,14)      -8.398611861810000e-02
  (43,14)       1.406336939690000e-01
  (44,14)       4.612138064070000e-01
  (45,14)       1.628960170160000e-01
  (46,14)      -3.372216498930000e-01
  (47,14)      -4.396969912950000e-02
  (48,14)      -1.776233415720000e-01
  (49,14)      -1.148229016020000e-01
  (50,14)      -7.408940960440000e-02
  (51,14)       1.429882728990000e-01
  (52,14)       2.446857032810000e-02
  (53,14)      -7.130250804340000e-01
  (54,14)       2.092585152260000e-01
  (55,14)       1.028998955550000e-01
  (56,14)      -1.679468543220000e-01
  (57,14)       5.402869978090000e-02
  (58,14)       4.034916285880000e-03
  (59,14)      -1.608891547060000e-01
  (60,14)       1.129733742160000e-01
  (61,14)       4.759082990230000e-02
  (62,14)      -3.874985208350000e-02
  (63,14)       8.124520947819999e-03
  (64,14)      -8.651946728830000e-02
  (65,14)      -1.713164930500000e-02
  (66,14)      -7.799256131170000e-02
   (1,15)      -3.854807538300000e+02
   (2,15)      -3.854807538300000e+02
   (3,15)      -3.897531227330000e+03
   (4,15)       7.103793693130000e+02
   (5,15)      -4.716057671750000e+01
   (6,15)      -4.744853821620000e+02
   (7,15)      -4.716057671750000e+01
   (8,15)       7.103793693130000e+02
   (9,15)      -4.744853821620000e+02
  (10,15)       2.257658321740000e-01
  (11,15)       2.257658321740000e-01
  (12,15)      -4.655571987940000e-02
  (13,15)       9.931755938130000e+02
  (14,15)       9.931755938130000e+02
  (15,15)       1.000537774050000e+04
  (16,15)      -5.733113679060000e-02
  (17,15)       5.032887458560000e-02
  (18,15)      -1.535448881230000e+00
  (19,15)       5.032887458560000e-02
  (20,15)      -5.733113679060000e-02
  (21,15)      -1.535448881230000e+00
  (22,15)       7.478325989800000e-02
  (23,15)       7.478325989800000e-02
  (24,15)      -2.687279199010000e-01
  (25,15)      -3.899591014960000e+02
  (26,15)      -3.899591014960000e+02
  (27,15)      -3.896920786780000e+03
  (28,15)      -8.166674957800000e+02
  (29,15)      -6.307333058860000e+01
  (30,15)      -6.293390697820000e+02
  (31,15)      -6.307333058860000e+01
  (32,15)      -8.166674957800000e+02
  (33,15)      -6.293390697820000e+02
  (34,15)      -1.905807211160000e-01
  (35,15)      -1.905807211160000e-01
  (36,15)      -3.351713465800000e-02
  (37,15)      -2.484706740920000e-01
  (38,15)      -2.484706740920000e-01
  (39,15)      -7.271838298090000e-02
  (40,15)      -4.985514336020000e-01
  (41,15)      -2.836917709000000e-02
  (42,15)      -7.631304777000000e-02
  (43,15)      -2.836917709000000e-02
  (44,15)      -4.985514336020000e-01
  (45,15)      -7.631304777000000e-02
  (46,15)      -3.309824190740000e-02
  (47,15)      -3.309824190740000e-02
  (48,15)       2.662875392520000e-03
  (49,15)       5.541882084620000e-03
  (50,15)       5.541882084620000e-03
  (51,15)       1.550289698140000e-02
  (52,15)       3.606887204590000e-02
  (53,15)       3.606887204590000e-02
  (54,15)      -3.029271536590000e-02
  (55,15)       8.442870318630000e-02
  (56,15)       1.463986434420000e-02
  (57,15)       1.654727847000000e-02
  (58,15)       1.463986434420000e-02
  (59,15)       8.442870318630000e-02
  (60,15)       1.654727847000000e-02
  (61,15)       1.390592801320000e-03
  (62,15)       1.390592801320000e-03
  (63,15)       2.055249209060000e-03
  (64,15)      -5.033759035250000e-04
  (65,15)      -5.033759035250000e-04
  (66,15)      -5.680560856620000e-03
   (1,16)       4.660860255420000e-02
   (2,16)       4.474553766600000e-02
   (3,16)      -5.533457355370000e-01
   (4,16)      -5.855665816050000e+01
   (5,16)       3.863005104230000e+01
   (6,16)       3.891481834290000e+02
   (7,16)      -2.742141464620000e-02
   (8,16)       2.496662880150000e-01
   (9,16)      -1.641208243340000e-01
  (10,16)       1.546051920360000e-01
  (11,16)      -7.465004848510000e-02
  (12,16)       2.722804154120000e-02
  (13,16)      -1.585351607170000e+03
  (14,16)       4.750929941910000e-01
  (15,16)      -5.733113679060000e-02
  (16,16)       2.253168445160000e+03
  (17,16)      -6.381991646850000e+02
  (18,16)      -7.765177360510000e+02
  (19,16)      -5.603610381000000e+02
  (20,16)       5.603130494160000e+02
  (21,16)       1.589844247730000e-02
  (22,16)      -1.782333672100000e+00
  (23,16)      -7.407732317390000e-01
  (24,16)      -5.032887458560000e-02
  (25,16)       2.546321099600000e-01
  (26,16)       3.017235476460000e-02
  (27,16)       2.695107894820000e-01
  (28,16)      -5.828144586100000e+01
  (29,16)       3.868775569410000e+01
  (30,16)       3.858767948080000e+02
  (31,16)      -2.785941947490000e-02
  (32,16)       1.739587391570000e-01
  (33,16)       1.238272835950000e-01
  (34,16)       1.024768989110000e-01
  (35,16)       1.759853398930000e-02
  (36,16)       3.475902871600000e-03
  (37,16)       6.244860535330000e-01
  (38,16)       1.238093331980000e-01
  (39,16)       6.474624037370000e-01
  (40,16)       4.767591217920000e+00
  (41,16)       1.211858823110000e-02
  (42,16)       7.260967285030000e-01
  (43,16)      -1.392411993570000e-03
  (44,16)      -7.318632212280000e-02
  (45,16)       2.275852324440000e-03
  (46,16)       6.878899898960000e-01
  (47,16)       1.708298815330000e-01
  (48,16)       1.281898045050000e-01
  (49,16)       3.420530563290000e-02
  (50,16)      -3.194064926450000e-02
  (51,16)      -1.226956112690000e-01
  (52,16)      -1.741197292220000e-01
  (53,16)      -2.930257625910000e-03
  (54,16)       9.380442059770000e-02
  (55,16)      -8.083586078230000e-01
  (56,16)      -5.445539163440000e-02
  (57,16)      -1.925939017090000e-01
  (58,16)      -3.880560680680000e-02
  (59,16)      -8.452622403830001e-03
  (60,16)      -2.473430652410000e-02
  (61,16)      -1.015970265130000e-01
  (62,16)       4.213173016560000e-02
  (63,16)      -2.446293951810000e-02
  (64,16)       5.707563547890000e-02
  (65,16)      -2.624959433740000e-02
  (66,16)       5.321589127000000e-02
   (1,17)      -7.465004848510000e-02
   (2,17)       1.546051920360000e-01
   (3,17)      -2.722804154120000e-02
   (4,17)       3.863005104230000e+01
   (5,17)      -5.855665816050000e+01
   (6,17)      -3.891481834290000e+02
   (7,17)       2.496662880150000e-01
   (8,17)      -2.742141464620000e-02
   (9,17)       1.641208243340000e-01
  (10,17)       4.474553766600000e-02
  (11,17)       4.660860255420000e-02
  (12,17)       5.533457355370000e-01
  (13,17)      -7.407732317390000e-01
  (14,17)      -1.782333672100000e+00
  (15,17)       5.032887458560000e-02
  (16,17)      -6.381991646850000e+02
  (17,17)       2.253168445160000e+03
  (18,17)       7.765177360510000e+02
  (19,17)       5.603130494160000e+02
  (20,17)      -5.603610381000000e+02
  (21,17)      -1.589844247730000e-02
  (22,17)       4.750929941910000e-01
  (23,17)      -1.585351607170000e+03
  (24,17)       5.733113679060000e-02
  (25,17)       1.759853398930000e-02
  (26,17)       1.024768989110000e-01
  (27,17)      -3.475902871600000e-03
  (28,17)       3.868775569410000e+01
  (29,17)      -5.828144586100000e+01
  (30,17)      -3.858767948080000e+02
  (31,17)       1.739587391570000e-01
  (32,17)      -2.785941947500000e-02
  (33,17)      -1.238272835950000e-01
  (34,17)       3.017235476460000e-02
  (35,17)       2.546321099600000e-01
  (36,17)      -2.695107894820000e-01
  (37,17)       1.708298815330000e-01
  (38,17)       6.878899898960000e-01
  (39,17)      -1.281898045050000e-01
  (40,17)       1.211858823110000e-02
  (41,17)       4.767591217920000e+00
  (42,17)      -7.260967285030000e-01
  (43,17)      -7.318632212280000e-02
  (44,17)      -1.392411993560000e-03
  (45,17)      -2.275852324440000e-03
  (46,17)       1.238093331980000e-01
  (47,17)       6.244860535330000e-01
  (48,17)      -6.474624037370000e-01
  (49,17)      -3.194064926450000e-02
  (50,17)       3.420530563290000e-02
  (51,17)       1.226956112690000e-01
  (52,17)       4.213173016560000e-02
  (53,17)      -1.015970265130000e-01
  (54,17)       2.446293951810000e-02
  (55,17)      -5.445539163440000e-02
  (56,17)      -8.083586078230000e-01
  (57,17)       1.925939017090000e-01
  (58,17)      -8.452622403830001e-03
  (59,17)      -3.880560680680000e-02
  (60,17)       2.473430652410000e-02
  (61,17)      -2.930257625910000e-03
  (62,17)      -1.741197292220000e-01
  (63,17)      -9.380442059770000e-02
  (64,17)      -2.624959433740000e-02
  (65,17)       5.707563547890000e-02
  (66,17)      -5.321589127000000e-02
   (1,18)      -6.498462037860000e-01
   (2,18)       1.430355400490000e-02
   (3,18)      -2.074604394420000e-02
   (4,18)       3.865821965900000e+02
   (5,18)      -3.865821965900000e+02
   (6,18)      -3.897231198840000e+03
   (7,18)      -3.604230800190000e-01
   (8,18)       3.604230800190000e-01
   (9,18)      -5.050082901420000e-03
  (10,18)      -1.430355400490000e-02
  (11,18)       6.498462037860000e-01
  (12,18)      -2.074604394420000e-02
  (13,18)      -3.392655103030000e-02
  (14,18)       5.475353581520000e-02
  (15,18)      -1.535448881230000e+00
  (16,18)      -7.765177360510000e+02
  (17,18)       7.765177360510000e+02
  (18,18)       7.798073497160000e+03
  (19,18)      -1.589844247730000e-02
  (20,18)       1.589844247730000e-02
  (21,18)      -4.373853369770000e-01
  (22,18)      -5.475353581520000e-02
  (23,18)       3.392655103030000e-02
  (24,18)      -1.535448881230000e+00
  (25,18)       6.488080281770000e-01
  (26,18)      -2.704827126330000e-02
  (27,18)      -5.254501036890000e-02
  (28,18)       3.889871233930000e+02
  (29,18)      -3.889871233930000e+02
  (30,18)      -3.897427048920000e+03
  (31,18)       3.291299142240000e-01
  (32,18)      -3.291299142240000e-01
  (33,18)      -8.638188063130001e-02
  (34,18)       2.704827126330000e-02
  (35,18)      -6.488080281770000e-01
  (36,18)      -5.254501036890000e-02
  (37,18)      -1.334624360280000e-01
  (38,18)      -2.318386255700000e-02
  (39,18)       7.883503471889999e-02
  (40,18)       2.610593803470000e-01
  (41,18)      -2.610593803470000e-01
  (42,18)       7.487029873630000e-02
  (43,18)      -4.426923422500000e-02
  (44,18)       4.426923422500000e-02
  (45,18)       1.587960656630000e-02
  (46,18)       2.318386255700000e-02
  (47,18)       1.334624360280000e-01
  (48,18)       7.883503471889999e-02
  (49,18)       1.898126900400000e-03
  (50,18)      -1.898126900400000e-03
  (51,18)      -2.202310422500000e-02
  (52,18)       5.680333372280000e-03
  (53,18)       1.749895886230000e-03
  (54,18)      -2.032795163700000e-04
  (55,18)      -3.875401021710000e-02
  (56,18)       3.875401021710000e-02
  (57,18)      -2.730802370310000e-02
  (58,18)       1.029266192950000e-02
  (59,18)      -1.029266192950000e-02
  (60,18)      -7.982570643110001e-03
  (61,18)      -1.749895886230000e-03
  (62,18)      -5.680333372280000e-03
  (63,18)      -2.032795163700000e-04
  (64,18)       2.153332796990000e-03
  (65,18)      -2.153332796990000e-03
  (66,18)       1.024050171270000e-02
   (1,19)       1.546051920360000e-01
   (2,19)      -7.465004848510000e-02
   (3,19)      -2.722804154120000e-02
   (4,19)      -2.742141464620000e-02
   (5,19)       2.496662880150000e-01
   (6,19)       1.641208243340000e-01
   (7,19)      -5.855665816050000e+01
   (8,19)       3.863005104230000e+01
   (9,19)      -3.891481834290000e+02
  (10,19)       4.660860255420000e-02
  (11,19)       4.474553766600000e-02
  (12,19)       5.533457355370000e-01
  (13,19)      -1.782333672100000e+00
  (14,19)      -7.407732317390000e-01
  (15,19)       5.032887458560000e-02
  (16,19)      -5.603610381000000e+02
  (17,19)       5.603130494160000e+02
  (18,19)      -1.589844247730000e-02
  (19,19)       2.253168445160000e+03
  (20,19)      -6.381991646850000e+02
  (21,19)       7.765177360510000e+02
  (22,19)      -1.585351607170000e+03
  (23,19)       4.750929941910000e-01
  (24,19)       5.733113679060000e-02
  (25,19)       1.024768989110000e-01
  (26,19)       1.759853398930000e-02
  (27,19)      -3.475902871600000e-03
  (28,19)      -2.785941947490000e-02
  (29,19)       1.739587391570000e-01
  (30,19)      -1.238272835950000e-01
  (31,19)      -5.828144586100000e+01
  (32,19)       3.868775569410000e+01
  (33,19)      -3.858767948080000e+02
  (34,19)       2.546321099600000e-01
  (35,19)       3.017235476460000e-02
  (36,19)      -2.695107894820000e-01
  (37,19)       6.878899898960000e-01
  (38,19)       1.708298815330000e-01
  (39,19)      -1.281898045050000e-01
  (40,19)      -1.392411993560000e-03
  (41,19)      -7.318632212280000e-02
  (42,19)      -2.275852324440000e-03
  (43,19)       4.767591217920000e+00
  (44,19)       1.211858823110000e-02
  (45,19)      -7.260967285030000e-01
  (46,19)       6.244860535330000e-01
  (47,19)       1.238093331980000e-01
  (48,19)      -6.474624037370000e-01
  (49,19)       3.420530563290000e-02
  (50,19)      -3.194064926450000e-02
  (51,19)       1.226956112690000e-01
  (52,19)      -1.015970265130000e-01
  (53,19)       4.213173016560000e-02
  (54,19)       2.446293951810000e-02
  (55,19)      -3.880560680680000e-02
  (56,19)      -8.452622403830001e-03
  (57,19)       2.473430652410000e-02
  (58,19)      -8.083586078230000e-01
  (59,19)      -5.445539163440000e-02
  (60,19)       1.925939017090000e-01
  (61,19)      -1.741197292220000e-01
  (62,19)      -2.930257625910000e-03
  (63,19)      -9.380442059770000e-02
  (64,19)       5.707563547890000e-02
  (65,19)      -2.624959433740000e-02
  (66,19)      -5.321589127000000e-02
   (1,20)       4.474553766600000e-02
   (2,20)       4.660860255420000e-02
   (3,20)      -5.533457355370000e-01
   (4,20)       2.496662880150000e-01
   (5,20)      -2.742141464620000e-02
   (6,20)      -1.641208243340000e-01
   (7,20)       3.863005104230000e+01
   (8,20)      -5.855665816050000e+01
   (9,20)       3.891481834290000e+02
  (10,20)      -7.465004848510000e-02
  (11,20)       1.546051920360000e-01
  (12,20)       2.722804154120000e-02
  (13,20)       4.750929941910000e-01
  (14,20)      -1.585351607170000e+03
  (15,20)      -5.733113679060000e-02
  (16,20)       5.603130494160000e+02
  (17,20)      -5.603610381000000e+02
  (18,20)       1.589844247730000e-02
  (19,20)      -6.381991646850000e+02
  (20,20)       2.253168445160000e+03
  (21,20)      -7.765177360510000e+02
  (22,20)      -7.407732317390000e-01
  (23,20)      -1.782333672100000e+00
  (24,20)      -5.032887458560000e-02
  (25,20)       3.017235476460000e-02
  (26,20)       2.546321099600000e-01
  (27,20)       2.695107894820000e-01
  (28,20)       1.739587391570000e-01
  (29,20)      -2.785941947500000e-02
  (30,20)       1.238272835950000e-01
  (31,20)       3.868775569410000e+01
  (32,20)      -5.828144586100000e+01
  (33,20)       3.858767948080000e+02
  (34,20)       1.759853398930000e-02
  (35,20)       1.024768989110000e-01
  (36,20)       3.475902871600000e-03
  (37,20)       1.238093331980000e-01
  (38,20)       6.244860535330000e-01
  (39,20)       6.474624037370000e-01
  (40,20)      -7.318632212280000e-02
  (41,20)      -1.392411993570000e-03
  (42,20)       2.275852324440000e-03
  (43,20)       1.211858823110000e-02
  (44,20)       4.767591217920000e+00
  (45,20)       7.260967285030000e-01
  (46,20)       1.708298815330000e-01
  (47,20)       6.878899898960000e-01
  (48,20)       1.281898045050000e-01
  (49,20)      -3.194064926450000e-02
  (50,20)       3.420530563290000e-02
  (51,20)      -1.226956112690000e-01
  (52,20)      -2.930257625910000e-03
  (53,20)      -1.741197292220000e-01
  (54,20)       9.380442059770000e-02
  (55,20)      -8.452622403830001e-03
  (56,20)      -3.880560680680000e-02
  (57,20)      -2.473430652410000e-02
  (58,20)      -5.445539163440000e-02
  (59,20)      -8.083586078230000e-01
  (60,20)      -1.925939017090000e-01
  (61,20)       4.213173016560000e-02
  (62,20)      -1.015970265130000e-01
  (63,20)      -2.446293951810000e-02
  (64,20)      -2.624959433740000e-02
  (65,20)       5.707563547890000e-02
  (66,20)       5.321589127000000e-02
   (1,21)       1.430355400490000e-02
   (2,21)      -6.498462037860000e-01
   (3,21)      -2.074604394420000e-02
   (4,21)       3.604230800190000e-01
   (5,21)      -3.604230800190000e-01
   (6,21)      -5.050082901420000e-03
   (7,21)      -3.865821965900000e+02
   (8,21)       3.865821965900000e+02
   (9,21)      -3.897231198840000e+03
  (10,21)       6.498462037860000e-01
  (11,21)      -1.430355400490000e-02
  (12,21)      -2.074604394420000e-02
  (13,21)       5.475353581520000e-02
  (14,21)      -3.392655103030000e-02
  (15,21)      -1.535448881230000e+00
  (16,21)       1.589844247730000e-02
  (17,21)      -1.589844247730000e-02
  (18,21)      -4.373853369770000e-01
  (19,21)       7.765177360510000e+02
  (20,21)      -7.765177360510000e+02
  (21,21)       7.798073497160000e+03
  (22,21)       3.392655103030000e-02
  (23,21)      -5.475353581520000e-02
  (24,21)      -1.535448881230000e+00
  (25,21)      -2.704827126330000e-02
  (26,21)       6.488080281770000e-01
  (27,21)      -5.254501036890000e-02
  (28,21)      -3.291299142240000e-01
  (29,21)       3.291299142240000e-01
  (30,21)      -8.638188063130001e-02
  (31,21)      -3.889871233930000e+02
  (32,21)       3.889871233930000e+02
  (33,21)      -3.897427048920000e+03
  (34,21)      -6.488080281770000e-01
  (35,21)       2.704827126330000e-02
  (36,21)      -5.254501036890000e-02
  (37,21)      -2.318386255700000e-02
  (38,21)      -1.334624360280000e-01
  (39,21)       7.883503471889999e-02
  (40,21)       4.426923422500000e-02
  (41,21)      -4.426923422500000e-02
  (42,21)       1.587960656630000e-02
  (43,21)      -2.610593803470000e-01
  (44,21)       2.610593803470000e-01
  (45,21)       7.487029873630000e-02
  (46,21)       1.334624360280000e-01
  (47,21)       2.318386255700000e-02
  (48,21)       7.883503471889999e-02
  (49,21)      -1.898126900400000e-03
  (50,21)       1.898126900400000e-03
  (51,21)      -2.202310422500000e-02
  (52,21)       1.749895886230000e-03
  (53,21)       5.680333372280000e-03
  (54,21)      -2.032795163700000e-04
  (55,21)      -1.029266192950000e-02
  (56,21)       1.029266192950000e-02
  (57,21)      -7.982570643110001e-03
  (58,21)       3.875401021710000e-02
  (59,21)      -3.875401021710000e-02
  (60,21)      -2.730802370300000e-02
  (61,21)      -5.680333372280000e-03
  (62,21)      -1.749895886230000e-03
  (63,21)      -2.032795163700000e-04
  (64,21)      -2.153332796990000e-03
  (65,21)       2.153332796990000e-03
  (66,21)       1.024050171270000e-02
   (1,22)      -2.159700919300000e-02
   (2,22)      -1.365640535770000e-01
   (3,22)      -2.370892051440000e-01
   (4,22)      -5.378107726040000e+00
   (5,22)       7.141798369270001e+01
   (6,22)       4.747600200040000e+01
   (7,22)      -1.066005982830000e+03
   (8,22)       7.052258676770001e+01
   (9,22)      -7.103893351390000e+02
  (10,22)      -5.943811290680000e+01
  (11,22)      -3.860594288730000e+01
  (12,22)       3.885572617920000e+02
  (13,22)      -5.606487095320000e+02
  (14,22)      -5.607216603310000e+02
  (15,22)       7.478325989800000e-02
  (16,22)      -1.782333672100000e+00
  (17,22)       4.750929941910000e-01
  (18,22)      -5.475353581520000e-02
  (19,22)      -1.585351607170000e+03
  (20,22)      -7.407732317390000e-01
  (21,22)       3.392655103030000e-02
  (22,22)       4.392026311410000e+03
  (23,22)       6.604927291160000e+02
  (24,22)      -9.931755938130000e+02
  (25,22)      -3.624381287530000e-03
  (26,22)      -1.956857582310000e-01
  (27,22)       1.961870004050000e-01
  (28,22)      -7.007610263780000e+00
  (29,22)      -8.104733504610000e+01
  (30,22)       6.263457450420000e+01
  (31,22)      -1.062427262510000e+03
  (32,22)      -8.213913175920000e+01
  (33,22)       8.161603348760000e+02
  (34,22)      -5.772879543660000e+01
  (35,22)      -3.886991190710000e+01
  (36,22)       3.872248758830000e+02
  (37,22)      -4.396969912950000e-02
  (38,22)      -3.372216498930000e-01
  (39,22)       1.776233415720000e-01
  (40,22)       5.365303725560000e-01
  (41,22)       9.451926198040000e-02
  (42,22)       8.398611861810000e-02
  (43,22)       4.612138064070000e-01
  (44,22)       1.406336939690000e-01
  (45,22)      -1.628960170160000e-01
  (46,22)       6.653384779950000e+00
  (47,22)      -9.722131370140000e-02
  (48,22)       1.154252147680000e+00
  (49,22)      -7.408940960440000e-02
  (50,22)      -1.148229016020000e-01
  (51,22)      -1.429882728990000e-01
  (52,22)      -3.874985208350000e-02
  (53,22)       4.759082990230000e-02
  (54,22)      -8.124520947819999e-03
  (55,22)      -1.679468543220000e-01
  (56,22)       1.028998955550000e-01
  (57,22)      -5.402869978090000e-02
  (58,22)      -1.608891547060000e-01
  (59,22)       4.034916285870000e-03
  (60,22)      -1.129733742160000e-01
  (61,22)      -7.130250804340000e-01
  (62,22)       2.446857032810000e-02
  (63,22)      -2.092585152260000e-01
  (64,22)      -1.713164930500000e-02
  (65,22)      -8.651946728830000e-02
  (66,22)       7.799256131170000e-02
   (1,23)      -1.365640535770000e-01
   (2,23)      -2.159700919300000e-02
   (3,23)      -2.370892051440000e-01
   (4,23)       7.052258676770001e+01
   (5,23)      -1.066005982830000e+03
   (6,23)      -7.103893351390000e+02
   (7,23)       7.141798369270001e+01
   (8,23)      -5.378107726040000e+00
   (9,23)       4.747600200040000e+01
  (10,23)      -3.860594288730000e+01
  (11,23)      -5.943811290680000e+01
  (12,23)       3.885572617920000e+02
  (13,23)      -5.607216603310000e+02
  (14,23)      -5.606487095320000e+02
  (15,23)       7.478325989800000e-02
  (16,23)      -7.407732317390000e-01
  (17,23)      -1.585351607170000e+03
  (18,23)       3.392655103030000e-02
  (19,23)       4.750929941910000e-01
  (20,23)      -1.782333672100000e+00
  (21,23)      -5.475353581520000e-02
  (22,23)       6.604927291160000e+02
  (23,23)       4.392026311410000e+03
  (24,23)      -9.931755938130000e+02
  (25,23)      -1.956857582310000e-01
  (26,23)      -3.624381287530000e-03
  (27,23)       1.961870004050000e-01
  (28,23)      -8.213913175920000e+01
  (29,23)      -1.062427262510000e+03
  (30,23)       8.161603348760000e+02
  (31,23)      -8.104733504610000e+01
  (32,23)      -7.007610263780000e+00
  (33,23)       6.263457450420000e+01
  (34,23)      -3.886991190710000e+01
  (35,23)      -5.772879543660000e+01
  (36,23)       3.872248758830000e+02
  (37,23)      -3.372216498930000e-01
  (38,23)      -4.396969912950000e-02
  (39,23)       1.776233415720000e-01
  (40,23)       1.406336939690000e-01
  (41,23)       4.612138064070000e-01
  (42,23)      -1.628960170160000e-01
  (43,23)       9.451926198040000e-02
  (44,23)       5.365303725560000e-01
  (45,23)       8.398611861810000e-02
  (46,23)      -9.722131370140000e-02
  (47,23)       6.653384779950000e+00
  (48,23)       1.154252147680000e+00
  (49,23)      -1.148229016020000e-01
  (50,23)      -7.408940960440000e-02
  (51,23)      -1.429882728990000e-01
  (52,23)       4.759082990230000e-02
  (53,23)      -3.874985208350000e-02
  (54,23)      -8.124520947819999e-03
  (55,23)       4.034916285880000e-03
